seed,task,sample_id,round_id,final_correct,dus,answer_entropy,confidence_variance,disagreement_persistence,answer_flip_rate,consensus
2,gsm8k,1312,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
5,gsm8k,1029,5,True,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
4,gsm8k,689,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
5,gsm8k,510,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
2,gsm8k,1300,5,False,1.9624686243248326,1.584962500721156,0.07246666666666665,6,0.6666666666666666,False
1,gsm8k,97,5,False,1.9624686243248326,1.584962500721156,0.034999999999999996,6,0.6666666666666666,False
1,gsm8k,144,5,True,1.9624686243248326,1.584962500721156,0.05335555555555555,6,0.6666666666666666,False
1,gsm8k,326,5,False,1.9624686243248326,1.584962500721156,0.04068888888888889,6,0.6666666666666666,False
3,gsm8k,489,5,True,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
2,gsm8k,724,5,True,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
4,gsm8k,234,5,False,1.9624686243248326,1.584962500721156,0.0003555555555555562,6,0.6666666666666666,False
4,gsm8k,242,5,False,1.9624686243248326,1.584962500721156,0.00035555555555555617,6,0.6666666666666666,False
4,mmlu,1157,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
1,gsm8k,272,5,True,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
5,gsm8k,532,5,False,1.9624686243248326,1.584962500721156,0.00035555555555555617,6,0.6666666666666666,False
5,gsm8k,984,5,False,1.9624686243248326,1.584962500721156,0.00035555555555555617,6,0.6666666666666666,False
5,mmlu,1335,5,False,1.9624686243248326,1.584962500721156,0.0003555555555555562,6,0.6666666666666666,False
3,gsm8k,528,5,True,1.9624686243248326,1.584962500721156,0.04068888888888889,6,0.6666666666666666,False
5,gsm8k,960,5,False,1.9624686243248326,1.584962500721156,0.04068888888888889,6,0.6666666666666666,False
5,gsm8k,570,5,False,1.9624686243248326,1.584962500721156,0.05335555555555555,6,0.6666666666666666,False
5,mmlu,1281,5,True,1.9624686243248326,1.584962500721156,0.020000000000000007,6,0.6666666666666666,False
3,gsm8k,570,5,False,1.9624686243248326,1.584962500721156,0.04819999999999999,6,0.6666666666666666,False
1,mmlu,708,5,False,1.9624686243248326,1.584962500721156,0.010688888888888887,6,0.6666666666666666,False
5,gsm8k,779,5,True,1.9624686243248326,1.584962500721156,0.05335555555555555,6,0.6666666666666666,False
5,gsm8k,827,5,False,1.9624686243248326,1.584962500721156,0.00035555555555555617,6,0.6666666666666666,False
4,gsm8k,606,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
1,gsm8k,234,5,False,1.9624686243248326,1.584962500721156,0.05335555555555555,6,0.6666666666666666,False
3,gsm8k,531,5,True,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
2,gsm8k,505,5,False,1.9624686243248326,1.584962500721156,0.04068888888888889,6,0.6666666666666666,False
5,gsm8k,953,5,False,1.9624686243248326,1.584962500721156,0.006688888888888884,6,0.6666666666666666,False
5,mmlu,1022,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
4,gsm8k,574,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
1,mmlu,785,5,True,1.9624686243248326,1.584962500721156,0.006688888888888884,6,0.6666666666666666,False
4,mmlu,486,5,True,1.9624686243248326,1.584962500721156,0.0003555555555555562,6,0.6666666666666666,False
4,mmlu,593,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
2,gsm8k,510,5,False,1.9624686243248326,1.584962500721156,0.04068888888888889,6,0.6666666666666666,False
5,gsm8k,783,5,True,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
5,gsm8k,626,5,True,1.9624686243248326,1.584962500721156,0.00035555555555555617,6,0.6666666666666666,False
4,gsm8k,483,5,True,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
3,mmlu,1748,5,True,1.9624686243248326,1.584962500721156,0.025355555555555558,6,0.6666666666666666,False
2,mmlu,294,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
1,gsm8k,943,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
2,gsm8k,531,5,True,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
4,mmlu,535,5,False,1.9624686243248326,1.584962500721156,0.008022222222222217,6,0.6666666666666666,False
4,gsm8k,468,4,True,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
4,gsm8k,425,4,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
5,gsm8k,727,4,False,1.8713352130806915,1.584962500721156,0.006688888888888884,5,0.6666666666666666,False
3,mmlu,487,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
3,gsm8k,1003,5,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
2,mmlu,1512,4,False,1.8713352130806915,1.584962500721156,0.023022222222222218,5,0.6666666666666666,False
5,gsm8k,304,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
1,mmlu,575,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
3,gsm8k,601,4,True,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
4,gsm8k,415,4,True,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
3,mmlu,319,5,True,1.8713352130806915,1.584962500721156,0.006688888888888884,5,0.6666666666666666,False
3,mmlu,283,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
1,mmlu,785,4,True,1.8713352130806915,1.584962500721156,0.004999999999999994,5,0.6666666666666666,False
2,mmlu,363,5,False,1.8713352130806915,1.584962500721156,0.004999999999999994,5,0.6666666666666666,False
5,gsm8k,831,4,False,1.8713352130806915,1.584962500721156,0.05335555555555555,5,0.6666666666666666,False
5,gsm8k,626,4,True,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
1,gsm8k,58,4,True,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
2,gsm8k,1048,4,False,1.8713352130806915,1.584962500721156,0.0003555555555555562,5,0.6666666666666666,False
2,gsm8k,587,4,True,1.8713352130806915,1.584962500721156,0.004999999999999994,5,0.6666666666666666,False
2,gsm8k,606,4,False,1.8713352130806915,1.584962500721156,0.0003555555555555562,5,0.6666666666666666,False
2,mmlu,231,4,False,1.8713352130806915,1.584962500721156,0.020000000000000007,5,0.6666666666666666,False
4,gsm8k,21,4,False,1.8713352130806915,1.584962500721156,0.05335555555555555,5,0.6666666666666666,False
3,gsm8k,1265,4,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
1,gsm8k,529,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
1,mmlu,1704,5,False,1.8713352130806915,1.584962500721156,0.034999999999999996,5,0.6666666666666666,False
2,gsm8k,39,4,True,1.8713352130806915,1.584962500721156,0.05335555555555555,5,0.6666666666666666,False
1,gsm8k,1122,4,False,1.8713352130806915,1.584962500721156,0.044999999999999984,5,0.6666666666666666,False
3,gsm8k,163,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
2,gsm8k,115,4,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
2,gsm8k,1042,4,False,1.8713352130806915,1.584962500721156,0.034999999999999996,5,0.6666666666666666,False
4,mmlu,969,4,False,1.8713352130806915,1.584962500721156,0.034999999999999996,5,0.6666666666666666,False
1,mmlu,1210,4,False,1.8713352130806915,1.584962500721156,0.006466666666666665,5,0.6666666666666666,False
3,gsm8k,1239,4,False,1.8713352130806915,1.584962500721156,0.004355555555555556,5,0.6666666666666666,False
3,gsm8k,1240,4,False,1.8713352130806915,1.584962500721156,0.004999999999999994,5,0.6666666666666666,False
5,mmlu,3,4,True,1.8713352130806915,1.584962500721156,0.004999999999999994,5,0.6666666666666666,False
5,gsm8k,272,4,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
2,gsm8k,808,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
2,gsm8k,310,4,False,1.8713352130806915,1.584962500721156,0.04935555555555555,5,0.6666666666666666,False
1,gsm8k,475,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
5,gsm8k,1265,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
3,gsm8k,798,4,True,1.8713352130806915,1.584962500721156,0.05335555555555555,5,0.6666666666666666,False
4,gsm8k,19,5,False,1.8713352130806915,1.584962500721156,0.05335555555555555,5,0.6666666666666666,False
2,gsm8k,671,4,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
5,gsm8k,861,4,True,1.8713352130806915,1.584962500721156,0.05335555555555555,5,0.6666666666666666,False
3,mmlu,272,4,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
5,mmlu,1284,4,True,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
1,mmlu,370,5,True,1.8713352130806915,1.584962500721156,0.02388888888888889,5,0.6666666666666666,False
3,mmlu,1430,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
4,gsm8k,880,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
2,gsm8k,1239,4,True,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
3,mmlu,1465,4,False,1.8713352130806915,1.584962500721156,0.0002000000000000004,5,0.6666666666666666,False
3,mmlu,897,5,False,1.8713352130806915,1.584962500721156,0.044999999999999984,5,0.6666666666666666,False
3,gsm8k,1258,4,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
2,gsm8k,1190,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
1,gsm8k,593,4,True,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
5,mmlu,23,5,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
5,mmlu,26,5,False,1.8713352130806915,1.584962500721156,0.03388888888888888,5,0.6666666666666666,False
5,gsm8k,330,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
1,gsm8k,1301,4,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
4,gsm8k,37,4,False,1.8713352130806915,1.584962500721156,0.020000000000000007,5,0.6666666666666666,False
3,gsm8k,199,5,False,1.8713352130806915,1.584962500721156,0.04935555555555555,5,0.6666666666666666,False
1,gsm8k,209,4,True,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
3,mmlu,269,4,False,1.8713352130806915,1.584962500721156,0.034999999999999996,5,0.6666666666666666,False
5,gsm8k,928,4,True,1.8713352130806915,1.584962500721156,0.05335555555555555,5,0.6666666666666666,False
5,gsm8k,601,4,False,1.8713352130806915,1.584962500721156,0.04935555555555555,5,0.6666666666666666,False
5,gsm8k,340,4,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
5,gsm8k,327,4,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
1,gsm8k,1288,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
3,gsm8k,408,4,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
4,gsm8k,882,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
2,mmlu,789,4,False,1.8713352130806915,1.584962500721156,0.0003555555555555562,5,0.6666666666666666,False
4,gsm8k,1166,4,False,1.8713352130806915,1.584962500721156,0.006688888888888884,5,0.6666666666666666,False
3,gsm8k,531,4,True,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
1,mmlu,275,5,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
1,gsm8k,798,4,True,1.8713352130806915,1.584962500721156,0.0003555555555555562,5,0.6666666666666666,False
1,gsm8k,808,4,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
2,gsm8k,100,4,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
4,gsm8k,1265,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
2,mmlu,1544,4,False,1.8713352130806915,1.584962500721156,0.04935555555555555,5,0.6666666666666666,False
5,gsm8k,182,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
5,gsm8k,147,4,True,1.8713352130806915,1.584962500721156,0.04935555555555555,5,0.6666666666666666,False
1,gsm8k,606,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
1,gsm8k,443,5,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
3,gsm8k,1300,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
5,gsm8k,1158,4,False,1.8713352130806915,1.584962500721156,0.006688888888888884,5,0.6666666666666666,False
4,gsm8k,780,4,False,1.8713352130806915,1.584962500721156,0.04935555555555555,5,0.6666666666666666,False
5,gsm8k,1175,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
2,gsm8k,607,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
3,gsm8k,1187,4,True,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
1,gsm8k,992,4,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
4,mmlu,159,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
2,mmlu,1826,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
3,gsm8k,157,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
1,gsm8k,89,5,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
5,gsm8k,369,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
1,gsm8k,611,4,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
5,gsm8k,769,4,True,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
2,gsm8k,582,5,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
1,gsm8k,409,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
1,gsm8k,1033,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
5,mmlu,339,5,False,1.8713352130806915,1.584962500721156,0.004999999999999994,5,0.6666666666666666,False
1,gsm8k,846,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
5,gsm8k,965,4,True,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
3,mmlu,1775,4,False,1.8713352130806915,1.584962500721156,0.04202222222222222,5,0.6666666666666666,False
5,gsm8k,827,4,False,1.8713352130806915,1.584962500721156,0.04935555555555555,5,0.6666666666666666,False
4,gsm8k,406,4,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
4,gsm8k,1016,4,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
3,gsm8k,210,5,False,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
2,gsm8k,122,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
4,gsm8k,1192,5,False,1.8713352130806915,1.584962500721156,0.05335555555555555,5,0.6666666666666666,False
4,gsm8k,969,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
4,gsm8k,153,4,False,1.8713352130806915,1.584962500721156,0.020000000000000007,5,0.6666666666666666,False
1,gsm8k,408,5,True,1.8713352130806915,1.584962500721156,0.008022222222222217,5,0.6666666666666666,False
1,gsm8k,380,4,False,1.8713352130806915,1.584962500721156,0.05335555555555555,5,0.6666666666666666,False
4,gsm8k,163,4,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
1,mmlu,62,5,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
3,mmlu,31,4,False,1.8713352130806915,1.584962500721156,0.004999999999999994,5,0.6666666666666666,False
5,gsm8k,1122,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
5,gsm8k,428,4,False,1.8713352130806915,1.584962500721156,0.034999999999999996,5,0.6666666666666666,False
5,gsm8k,960,4,False,1.8713352130806915,1.584962500721156,0.04068888888888889,5,0.6666666666666666,False
5,gsm8k,570,4,False,1.8713352130806915,1.584962500721156,0.00035555555555555617,5,0.6666666666666666,False
